109,C109,3,6,3,0,0,2,1,1,1,1,0,65,66,200,200,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Pantheon;
110,C110,3,3,3,1,0,2,0,0,0,0,0,67,68,200,200,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Gardens;
111,C111,3,4,3,1,0,2,0,0,0,0,0,67,68,200,200,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Gardens;
112,C112,3,3,3,0,2,0,1,1,0,0,0,200,200,200,200,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Townhall;
113,C113,3,5,3,0,2,0,1,1,0,0,0,200,200,200,200,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Townhall;
114,C114,3,6,3,0,2,0,1,1,0,0,0,200,200,200,200,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Townhall;
115,C115,3,3,3,1,1,1,1,1,1,1,0,200,200,200,200,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,Palace;
116,C116,3,6,3,1,1,1,1,1,1,1,0,200,200,200,200,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,Palace;
117,C117,3,3,3,2,1,0,1,0,0,0,0,94,95,200,200,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Senate;
118,C118,3,5,3,2,1,0,1,0,0,0,0,94,95,200,200,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Senate;
119,CO119,3,3,4,1,0,0,1,0,1,0,0,71,72,73,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,Haven;
120,CO120,3,4,4,1,0,0,1,0,1,0,0,71,72,73,200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,Haven;
121,CO121,3,3,4,0,1,0,0,1,0,0,0,74,75,76,200,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,Lighthouse;
122,CO122,3,6,4,0,1,0,0,1,0,0,0,74,75,76,200,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,Lighthouse;
123,CO123,3,4,4,0,0,2,0,0,0,1,0,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,Chamber of Commerce;
124,CO124,3,6,4,0,0,2,0,0,0,1,0,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,Chamber of Commerce;
125,CO125,3,3,4,0,2,0,1,0,0,0,0,90,91,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Arena;
126,CO126,3,5,4,0,2,0,1,0,0,0,0,90,91,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Arena;
127,CO127,3,7,4,0,2,0,1,0,0,0,0,90,91,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Arena;
128,M128,3,3,5,0,1,0,3,0,0,0,0,81,82,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Fortifications;
129,M129,3,7,5,0,1,0,3,0,0,0,0,81,82,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Fortifications;
130,M130,3,4,5,0,3,0,1,0,0,0,0,83,84,85,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Circus;
131,M131,3,5,5,0,3,0,1,0,0,0,0,83,84,85,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Circus;
132,M132,3,6,5,0,3,0,1,0,0,0,0,83,84,85,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Circus;
133,M133,3,3,5,2,0,0,1,0,1,0,0,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Arsenal;
134,M134,3,4,5,2,0,0,1,0,1,0,0,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Arsenal;
135,M135,3,7,5,2,0,0,1,0,1,0,0,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Arsenal;
136,M136,3,3,5,1,0,4,0,0,0,0,0,92,93,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Siege Workshop;
137,M137,3,5,5,1,0,4,0,0,0,0,0,92,93,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Siege Workshop;
138,S138,3,3,6,0,0,2,0,0,1,1,0,90,91,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodge;
139,S139,3,6,6,0,0,2,0,0,1,1,0,90,91,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lodge;
140,S140,3,3,6,0,0,0,2,1,1,0,0,92,93,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Observatory;
141,S141,3,7,6,0,0,0,2,1,1,0,0,92,93,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Observatory;
142,S142,3,3,6,2,0,0,0,1,0,1,0,94,95,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,University;
143,S143,3,4,6,2,0,0,0,1,0,1,0,94,95,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,University;
144,S144,3,3,6,0,3,0,0,1,0,0,0,96,97,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Academy;
145,S145,3,7,6,0,3,0,0,1,0,0,0,96,97,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Academy;
146,S146,3,3,6,1,0,0,0,0,1,1,0,96,97,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Study;
147,S147,3,5,6,1,0,0,0,0,1,1,0,96,97,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Study;
